"collectionCode","catalogNumber","verbatimCountry","Country","verbatimStateProvince","StateProvince","verbatimCounty","County","verbatimIslandGroup","IslandGroup","verbatimIsland","Island"
"Fish","171043","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","171039","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","171042","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","171026","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180249","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180236","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180258","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180254","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180252","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180250","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170996","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180253","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180232","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180251","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180257","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180246","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180255","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180244","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180245","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180242","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180235","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180230","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180231","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180222","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180226","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180227","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180223","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180241","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180224","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180234","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180240","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180238","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180237","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180239","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180233","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180248","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180225","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170979","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180243","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170987","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170982","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170985","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170984","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170983","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178824","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170981","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178825","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170978","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170980","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170988","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170999","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","171000","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170997","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170986","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170975","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172739","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180256","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170972","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170970","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170973","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170971","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178822","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170976","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180247","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170974","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170977","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178826","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178828","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178827","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178823","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170969","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178643","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178632","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178637","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178629","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178628","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178635","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172740","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178642","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172990","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172988","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172986","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172994","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172991","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172985","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172929","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178641","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172982","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172984","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172972","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172975","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172974","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172976","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172980","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172987","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172983","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172992","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172979","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172981","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172973","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172993","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172989","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172930","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172977","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178554","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172927","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172936","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178556","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178558","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178559","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178557","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172934","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178555","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172943","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178553","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178552","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","171072","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","171071","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","171070","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","171081","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178551","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172945","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","171066","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172926","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172928","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172931","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172932","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172946","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172937","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172944","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172933","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172942","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172941","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172939","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172935","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172940","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172947","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172938","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172896","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172907","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172756","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172754","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172759","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172757","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172758","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172752","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172760","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172755","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172897","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172894","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172898","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172893","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172895","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172978","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172761","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172749","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180229","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172742","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172747","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172745","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172750","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172751","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172753","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172748","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172903","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172744","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","171060","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","171061","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","171063","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","171064","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","171062","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172746","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172925","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172892","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172913","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172911","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172916","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172918","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172917","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172924","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172915","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172919","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172921","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172914","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","171065","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","171068","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","171069","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172741","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172923","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172762","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172901","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172902","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172899","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172904","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172906","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172905","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172912","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172908","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","171067","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172764","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172763","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172910","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172909","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172920","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172922","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172900","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","194078","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170928","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170932","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170913","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170909","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170908","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170905","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170910","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170917","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170911","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170930","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173080","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170915","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170907","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170919","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170926","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170923","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170925","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170922","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173081","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170933","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178685","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173185","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173180","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173182","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173193","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173184","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173192","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173181","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170934","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173074","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178715","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178706","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178714","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178711","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178705","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178709","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172826","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172825","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178683","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178686","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170912","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173070","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178688","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173073","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172819","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173072","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173065","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173077","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173066","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170918","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178684","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178687","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178682","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172809","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172816","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172824","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172821","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172817","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173067","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172767","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172808","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172775","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172773","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172777","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170936","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170937","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178697","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178696","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178695","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178700","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178701","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178699","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178702","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172774","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170924","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178764","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170921","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170920","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170927","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170931","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178698","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170935","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172765","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172771","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172766","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172769","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172768","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172770","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172784","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170929","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172798","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172806","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172804","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172811","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178716","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172807","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178731","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172815","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172814","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172810","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172812","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172805","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172800","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172801","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172779","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172791","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172786","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172780","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172787","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172782","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172785","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172792","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172802","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172795","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172797","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172799","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172793","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172794","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172796","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172813","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172803","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170894","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173136","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173141","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173142","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173143","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173131","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173093","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173085","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173088","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178443","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178446","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178445","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178449","Indonesia","Indonesia","Irian Jaya",,,,,,,
